;ID.SENTENÇA;SENTENÇA;ARG1;REL;ARG2;COERÊNCIA
1048;83;Drasco Todos jogadores que treinei sabem quem é Tostão , o melhor atacante de a história de o futebol para manter uma bola , organizar o jogo , fazer a tabela . ;quem ; é Tostão;o melhor atacante de a história de o futebol ;
1049;83;Drasco Todos jogadores que treinei sabem quem é Tostão , o melhor atacante de a história de o futebol para manter uma bola , organizar o jogo , fazer a tabela . ;Todos jogadores ; treinei;sabem ;
1050;83;;quem ; é;Tostão , o melhor atacante de a história de o futebol ;
1051;83;;quem ; é Tostão;o melhor atacante de a história de o futebol ;x
1052;83;;quem ; é Tostão;o melhor atacante de a história de o futebol para manter uma bola ;
1053;83;;quem ; é Tostão;o melhor atacante de a história de o futebol para manter uma bola ;x
1054;83;;quem ; é Tostão;para manter uma bola ;
1055;83;;quem ; é Tostão;para manter uma bola ;x
1056;83;;Todos jogadores ; sabem;;
1057;84;Mejía Barón devolveu a confiança a os mexicanos . ;Mejía Barón ; devolveu;a confiança ;
1058;84;Mejía Barón devolveu a confiança a os mexicanos . ;Mejía Barón ; devolveu;a confiança a os mexicanos ;
1059;84;;Mejía Barón ; devolveu;a confiança a os mexicanos ;
1060;85;O que se vê é um Jagger entediado com seus shows , tocando tamborins a o lado de Richards em um avião , enquanto garotas nuas são atacadas por os roadies que acompanham os Stones . ;garotas nuas ; são atacadas;por os roadies que acompanham os Stones ;
1061;85;O que se vê é um Jagger entediado com seus shows , tocando tamborins a o lado de Richards em um avião , enquanto garotas nuas são atacadas por os roadies que acompanham os Stones . ;O ; é um Jagger;entediado com seus shows ;
1062;85;O que se vê é um Jagger entediado com seus shows , tocando tamborins a o lado de Richards em um avião , enquanto garotas nuas são atacadas por os roadies que acompanham os Stones . ;O ; Jagger entediado;com seus shows ;
1063;85;O que se vê é um Jagger entediado com seus shows , tocando tamborins a o lado de Richards em um avião , enquanto garotas nuas são atacadas por os roadies que acompanham os Stones . ;um Jagger ; entediado;com seus shows ;
1064;85;;enquanto garotas nuas ; são atacadas;por os roadies que acompanham os Stones ;
1065;85;;garotas nuas ; são atacadas;por os roadies que acompanham os Stones ;
1066;85;;garotas nuas ; são atacadas;por os roadies que acompanham os Stones ;x
1067;85;;O ; é;um Jagger entediado com seus shows ;
1068;85;;O ; é um Jagger;enquanto ;
1069;85;;O ; é um Jagger;entediado , tocando a o lado de Richards ;
1070;85;;O ; é um Jagger;entediado , tocando em um avião ;
1071;85;;O ; é um Jagger;entediado , tocando tamborins ;
1072;85;;O ; é um Jagger;entediado com seus shows , tocando tamborins ;
1073;85;;O ; é um Jagger;entediado com seus shows , tocando tamborins a o lado de Richards ;
1074;85;;O ; é um Jagger;entediado com seus shows , tocando tamborins a o lado de Richards em um avião ;
1075;85;;O ; é um Jagger;entediado com seus shows , tocando tamborins a o lado de Richards em um avião enquanto ;
1076;85;;O ; Jagger entediado;com seus shows , tocando tamborins ;
1077;85;;O ; Jagger entediado;com seus shows , tocando tamborins a o lado de Richards ;
1078;85;;O ; Jagger entediado;com seus shows , tocando tamborins a o lado de Richards em um avião ;
1079;85;;O ; Jagger entediado;tocando a o lado de Richards ;
1080;85;;O ; Jagger entediado;tocando em um avião ;
1081;85;;O ; Jagger entediado;tocando tamborins ;
1082;85;;os roadies ; acompanham;os Stones ;
1083;86;O resultado é que por falta de informação suas ações acabem virando pó mesmo em períodos longos . ;suas ações ; acabem virando;pó ;
1084;86;O resultado é que por falta de informação suas ações acabem virando pó mesmo em períodos longos . ;suas ações ; acabem virando;pó mesmo ;
1085;86;O resultado é que por falta de informação suas ações acabem virando pó mesmo em períodos longos . ;suas ações ; acabem virando;pó mesmo em períodos longos ;
1086;86;O resultado é que por falta de informação suas ações acabem virando pó mesmo em períodos longos . ;suas ações ; acabem virando pó;mesmo ;
1087;86;O resultado é que por falta de informação suas ações acabem virando pó mesmo em períodos longos . ;suas ações ; acabem virando pó;mesmo em períodos longos ;
1088;86;;suas ações ; acabem virando;pó em períodos longos ;
1089;86;;suas ações ; acabem virando;pó mesmo em períodos longos ;
1090;86;;suas ações ; acabem virando;pó mesmo em períodos longos por falta de informação ;
1091;86;;suas ações ; acabem virando;pó mesmo por falta de informação ;
1092;86;;suas ações ; acabem virando;pó por falta de informação ;
1093;86;;suas ações ; acabem virando pó;em períodos longos ;
1094;86;;suas ações ; acabem virando pó;por falta de informação ;
1095;87;A temporada terminou com uma grande repercussão e o esporte viveu um novo momento de euforia . ;A temporada ; terminou;com uma grande repercussão ;
1096;87;A temporada terminou com uma grande repercussão e o esporte viveu um novo momento de euforia . ;A temporada ; terminou;com uma grande repercussão e o esporte viveu um novo momento de euforia ;
1097;87;;A temporada ; terminou;com uma grande repercussão e o esporte viveu um novo momento de euforia ;
1098;87;;A temporada ; terminou;e o esporte viveu um novo momento de euforia ;
1099;87;;A temporada ; viveu;um novo momento de euforia ;
1100;87;;o esporte ; viveu;um novo momento de euforia ;
1101;88;A intervenção veio como medida saneadora , pois permite enfrentar com maior firmeza um problema cuja solução era repetidamente adiada por motivos políticos . ;A intervenção ; veio;como medida saneadora ;
1102;88;;A intervenção ; veio;;
1103;88;;A intervenção ; veio;como medida saneadora pois permite enfrentar com maior firmeza ;
1104;88;;A intervenção ; veio;como medida saneadora pois permite enfrentar com maior firmeza um problema solução era repetidamente adiada por motivos políticos ;
1105;88;;A intervenção ; veio;pois permite enfrentar com maior firmeza ;
1106;88;;A intervenção ; veio;pois permite enfrentar um problema solução era repetidamente adiada por motivos políticos ;
1107;88;;cuja solução ; era repetidamente adiada;por motivos políticos ;
1108;88;;pois ; permite;enfrentar com maior firmeza ;
1109;88;;um problema ; era repetidamente adiada;por motivos políticos ;
1110;88;;um problema ; era repetidamente adiada;por motivos políticos ;x
1111;89;A primeira final japonesa aconteceu em 92 . ;A primeira final japonesa ; aconteceu;em 92 ;
1112;90;As canções revolucionárias , em línguas africanas , são cantadas durante todo o percurso e a marcha está mais para dança . ;As canções revolucionárias , em línguas africanas ; são cantadas;durante todo o percurso ;
1113;90;As canções revolucionárias , em línguas africanas , são cantadas durante todo o percurso e a marcha está mais para dança . ;As canções revolucionárias , em línguas africanas ; são cantadas;durante todo o percurso e a marcha está mais para dança ;
1114;90;;a marcha ; está;mais para dança ;
1115;90;;a marcha ; está;para dança ;
1116;90;;As canções revolucionárias , em línguas africanas ; são cantadas;durante todo o percurso e a marcha está mais para dança ;
1117;90;;As canções revolucionárias , em línguas africanas ; são cantadas;e a marcha está mais para dança ;
1118;91;Medeiros , que participou de a reunião de ontem , disse que sua candidatura viabiliza a candidatura de Esperidião Amin a a Presidência . ;sua candidatura ; viabiliza;a candidatura de Esperidião Amin ;
1119;91;;Medeiros ; disse;que ;
1120;91;;Medeiros ; participou;de a reunião de ontem ;
1121;91;;sua candidatura ; viabiliza;a candidatura de Esperidião Amin ;x
1122;91;;sua candidatura ; viabiliza;a candidatura de Esperidião Amin a a Presidência ;
1123;91;;sua candidatura ; viabiliza;a candidatura de Esperidião Amin a a Presidência ;x
1124;92;Nessa hipótese de variação de a Ufir , saem favorecidos os FAFs , que são tributados em 5 % de o rendimento nominal bruto por o IR , que incide diretamente en a carteira . ;os FAFs ; saem;favorecidos ;
1125;92;Nessa hipótese de variação de a Ufir , saem favorecidos os FAFs , que são tributados em 5 % de o rendimento nominal bruto por o IR , que incide diretamente en a carteira . ;os FAFs ; saem favorecidos;Nessa hipótese de variação de a Ufir ;
1126;92;Nessa hipótese de variação de a Ufir , saem favorecidos os FAFs , que são tributados em 5 % de o rendimento nominal bruto por o IR , que incide diretamente en a carteira . ;os FAFs ; são tributados;em 5 % de o rendimento nominal bruto ;
1127;92;;o IR ; incide;diretamente en a carteira ;
1128;92;;o IR ; incide;en a carteira ;
1129;92;;os FAFs ; incide;diretamente en a carteira ;
1130;92;;os FAFs ; incide;en a carteira ;
1131;92;;os FAFs ; saem;favorecidos Nessa hipótese de variação ;
1132;92;;os FAFs ; saem;favorecidos Nessa hipótese de variação de a Ufir ;
1133;92;;os FAFs ; são tributados;em 5 % de o rendimento nominal bruto ;
1134;92;;os FAFs ; são tributados;em 5 % de o rendimento nominal bruto por o IR ;
1135;92;;os FAFs ; são tributados;em 5 % de o rendimento nominal bruto por o IR , que incide diretamente en a carteira ;
1136;92;;os FAFs ; são tributados;por o IR ;
1137;92;;os FAFs ; são tributados;por o IR , que incide diretamente en a carteira ;
1138;93;Em 82 , a equipe estava em último lugar en o Campeonato Paulista e o técnico conseguiu manter o time en a divisão principal . ;a equipe ; estava;em último lugar ;
1139;93;Em 82 , a equipe estava em último lugar en o Campeonato Paulista e o técnico conseguiu manter o time en a divisão principal . ;a equipe ; estava;em último lugar en o Campeonato Paulista ;
1140;93;;a equipe ; conseguiu;manter o time ;
1141;93;;a equipe ; conseguiu;manter o time en a divisão principal ;
1142;93;;a equipe ; estava;e o técnico conseguiu manter en a divisão principal ;
1143;93;;a equipe ; estava;e o técnico conseguiu manter o time ;
1144;93;;a equipe ; estava;Em 82 ;
1145;93;;a equipe ; estava;em último lugar en o Campeonato Paulista ;
1146;93;;a equipe ; estava;em último lugar en o Campeonato Paulista e o técnico conseguiu manter o time ;
1147;93;;a equipe ; estava;em último lugar en o Campeonato Paulista e o técnico conseguiu manter o time en a divisão principal ;
1148;93;;a equipe ; estava;en o Campeonato Paulista ;
1149;93;;o técnico ; conseguiu;manter o time ;
1150;93;;o técnico ; conseguiu;manter o time en a divisão principal ;
1151;94;A URV é calculada a partir de uma média de índices de inflação . ;A URV ; é calculada;a partir de uma média de índices de inflação ;
1152;95;Por sua vez , o cinema de ficção foi reduzido de quinze filmes por ano para dois , produzidos para os mais jovens ou estreantes . ;o cinema de ficção ; foi reduzido;de quinze filmes ;
1153;95;Por sua vez , o cinema de ficção foi reduzido de quinze filmes por ano para dois , produzidos para os mais jovens ou estreantes . ;o cinema de ficção ; foi reduzido;de quinze filmes por ano ;
1154;95;;o cinema de ficção ; foi reduzido;de quinze filmes , produzidos para os mais jovens ou estreantes ;
1155;95;;o cinema de ficção ; foi reduzido;de quinze filmes por ano ;
1156;95;;o cinema de ficção ; foi reduzido;de quinze filmes por ano , produzidos para estreantes ;
1157;95;;o cinema de ficção ; foi reduzido;de quinze filmes por ano , produzidos para estreantes Por sua vez ;
1158;95;;o cinema de ficção ; foi reduzido;de quinze filmes por ano , produzidos para os mais jovens ;
1159;95;;o cinema de ficção ; foi reduzido;de quinze filmes por ano , produzidos para os mais jovens ou estreantes ;
1160;95;;o cinema de ficção ; foi reduzido;de quinze filmes por ano , produzidos para os mais jovens ou estreantes para dois ;
1161;95;;o cinema de ficção ; foi reduzido;de quinze filmes por ano , produzidos para os mais jovens Por sua vez ;
1162;95;;o cinema de ficção ; foi reduzido;de quinze filmes por ano para dois ;
1163;95;;o cinema de ficção ; foi reduzido;de quinze filmes por ano para dois , produzidos para estreantes ;
1164;95;;o cinema de ficção ; foi reduzido;de quinze filmes por ano para dois , produzidos para estreantes Por sua vez ;
1165;95;;o cinema de ficção ; foi reduzido;de quinze filmes por ano para dois , produzidos para os mais jovens ;
1166;95;;o cinema de ficção ; foi reduzido;de quinze filmes por ano para dois , produzidos para os mais jovens ou estreantes ;
1167;95;;o cinema de ficção ; foi reduzido;de quinze filmes por ano para dois , produzidos para os mais jovens Por sua vez ;
1168;95;;o cinema de ficção ; foi reduzido;para dois ;
1169;95;;o cinema de ficção ; foi reduzido;para dois , produzidos para os mais jovens ou estreantes ;
1170;95;;o cinema de ficção ; foi reduzido;por ano ;
1171;95;;o cinema de ficção ; foi reduzido;Por sua vez ;
1172;95;;o cinema de ficção ; foi reduzido;produzidos para os mais jovens ou estreantes ;
1173;96;De fato , Wright tem em comum com Sulloway um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar . ;Wright ; tem;em comum ;
1174;96;;os fenômenos psíquicos ; deveriam se explicar;onde ;
1175;96;;Wright ; tem;com Sulloway ;
1176;96;;Wright ; tem;De fato ;
1177;96;;Wright ; tem;em comum com Sulloway ;
1178;96;;Wright ; tem;em comum com Sulloway um interesse por a biologia ;
1179;96;;Wright ; tem;em comum com Sulloway um interesse por a biologia como campo ;
1180;96;;Wright ; tem;em comum com Sulloway um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar ;
1181;96;;Wright ; tem;um interesse como campo onde os fenômenos psíquicos deveriam se explicar ;
1182;96;;Wright ; tem;um interesse onde os fenômenos psíquicos deveriam se explicar ;
1183;96;;Wright ; tem;um interesse por a biologia ;
1184;96;;Wright ; tem;um interesse por a biologia como campo ;
1185;96;;Wright ; tem;um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar ;
1186;96;;Wright ; tem;um interesse por a biologia onde os fenômenos psíquicos deveriam se explicar ;
1187;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;;;;
1188;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;A história ; dá;conta de a personalidade de o diretor ;
1189;97;;A história ; contada;por Peter Bogdanovich ;
1190;97;;A história ; contada;por Peter Bogdanovich ( e aqui miseravelmente resumida ;
1191;97;;A história ; contada;por Peter Bogdanovich ( e aqui miseravelmente resumida ) ;
1192;97;;A história ; contada;por Peter Bogdanovich e aqui miseravelmente resumida ;
1193;97;;A história ; contada;por Peter Bogdanovich e aqui miseravelmente resumida ) ;
1194;97;;A história ; dá;conta de a personalidade de o diretor , famoso ;
1195;97;;A história ; dá;conta de a personalidade de o diretor , famoso coadjuvantes com a equipe por a ferocidade que tratava suas estrelas ;
1196;97;;A história ; dá;conta de a personalidade de o diretor , famoso com que tratava suas estrelas ;
1197;97;;A história ; dá;conta de a personalidade de o diretor , famoso por sua afabilidade coadjuvantes com a equipe ;
1198;97;;A história ; dá;conta de a personalidade de o diretor , famoso por sua afabilidade coadjuvantes com a equipe e por a ferocidade ;
1199;97;;A história ; dá;conta de a personalidade de o diretor , famoso por sua afabilidade coadjuvantes por a ferocidade com que tratava suas estrelas ;
1200;97;;A história ; dá;conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes ;
1201;97;;A história ; dá;conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe ;
1202;97;;A história ; dá;conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade ;
1203;97;;A história ; dá;conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas ;
1204;97;;A história ; dá;conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade que tratava suas estrelas ;
1205;97;;A história ; dá;conta de a personalidade de o diretor por a ferocidade ;
1206;98;O diretor - geral de a Assembléia Legislativa , Abib Miguel , disse que foram levados três computadores e cinco máquinas de escrever eletrônicas . ;O diretor geral de a Assembléia Legislativa ; é;Abib Miguel ;
1207;98;;Abib Miguel ; disse;;
1208;98;;O diretor geral de a Assembléia Legislativa ; disse;;
1209;98;;três computadores ; que foram levados;;x
1210;98;;três computadores e cinco máquinas de escrever ; que foram levados;;x
1211;98;;três computadores e cinco máquinas de escrever eletrônicas ; que foram levados;;x
1212;99;en o dia 28 de abril , durante a celebração de agradecimento a Deus , en o Pio Brasileiro , houve uma homenagem a o irmão jesuíta Ricardo Marchi que , há 62 anos , deixou nossa pátria para até hoje trabalhar en o colégio . ;houve uma homenagem a o irmão jesuíta ; deixou;nossa pátria ;
1213;99;en o dia 28 de abril , durante a celebração de agradecimento a Deus , en o Pio Brasileiro , houve uma homenagem a o irmão jesuíta Ricardo Marchi que , há 62 anos , deixou nossa pátria para até hoje trabalhar en o colégio . ;o irmão jesuíta ; deixou;nossa pátria ;
1214;99;en o dia 28 de abril , durante a celebração de agradecimento a Deus , en o Pio Brasileiro , houve uma homenagem a o irmão jesuíta Ricardo Marchi que , há 62 anos , deixou nossa pátria para até hoje trabalhar en o colégio . ;o irmão jesuíta ; é;Ricardo Marchi ;
1215;99;en o dia 28 de abril , durante a celebração de agradecimento a Deus , en o Pio Brasileiro , houve uma homenagem a o irmão jesuíta Ricardo Marchi que , há 62 anos , deixou nossa pátria para até hoje trabalhar en o colégio . ;Ricardo Marchi ; deixou;nossa pátria ;
1216;99;;houve uma homenagem a o irmão jesuíta ; deixou;nossa pátria há 62 anos ;
1217;99;;houve uma homenagem a o irmão jesuíta ; deixou;nossa pátria para até hoje trabalhar en o colégio ;
1218;99;;houve uma homenagem Ricardo Marchi ; deixou;nossa pátria ;
1219;99;;houve uma homenagem Ricardo Marchi ; deixou;nossa pátria há 62 anos ;
1220;99;;houve uma homenagem Ricardo Marchi ; deixou;nossa pátria para até hoje trabalhar en o colégio ;
1221;99;;o irmão jesuíta ; deixou;nossa pátria há 62 anos ;
1222;99;;o irmão jesuíta ; deixou;nossa pátria para até hoje trabalhar en o colégio ;
1223;99;;o irmão jesuíta ; é;Ricardo Marchi ;
1224;99;;Ricardo Marchi ; deixou;nossa pátria ;
1225;99;;Ricardo Marchi ; deixou;nossa pátria há 62 anos ;
1226;99;;Ricardo Marchi ; deixou;nossa pátria para até hoje trabalhar en o colégio ;
1227;100;Os empresários e empregados de o ramo de papel em São Paulo , por exemplo , fundaram e administram um hospital de 220 leitos que custa , em média , apenas 10 % de o que a empresa recolhe para o INSS . ;Os empresários e empregados de o ramo de papel em São Paulo ; fundaram;administram um hospital de 220 leitos que custa ;
1228;100;Os empresários e empregados de o ramo de papel em São Paulo , por exemplo , fundaram e administram um hospital de 220 leitos que custa , em média , apenas 10 % de o que a empresa recolhe para o INSS . ;Os empresários e empregados de o ramo de papel em São Paulo ; fundaram;apenas 10 % de o que a empresa recolhe para o INSS ;
1229;100;Os empresários e empregados de o ramo de papel em São Paulo , por exemplo , fundaram e administram um hospital de 220 leitos que custa , em média , apenas 10 % de o que a empresa recolhe para o INSS . ;Os empresários e empregados de o ramo de papel em São Paulo ; fundaram;por exemplo ;
1230;100;;220 leitos ; custa;em média ;
1231;100;;a empresa ; recolhe;para o INSS ;
1232;100;;a empresa ; recolhe;para o INSS ;x
1233;100;;apenas 10 % ; custa;em média ;
1234;100;;apenas 10 % de o que a empresa recolhe para o INSS ; fundaram;por exemplo ;
1235;100;;Os empresários e empregados de o ramo de papel em São Paulo ; administram;um hospital de 220 leitos ;
1236;100;;Os empresários e empregados de o ramo de papel em São Paulo ; administram;um hospital de 220 leitos que custa , em média ;
1237;100;;Os empresários e empregados de o ramo de papel em São Paulo ; administram;um hospital de 220 leitos que custa , em média , 10 % de o que a empresa recolhe para o INSS ;
1238;100;;Os empresários e empregados de o ramo de papel em São Paulo ; fundaram;;
1239;100;;Os empresários e empregados de o ramo de papel em São Paulo ; fundaram;administram um hospital de 220 leitos , por exemplo ;
1240;100;;Os empresários e empregados de o ramo de papel em São Paulo ; fundaram;por exemplo ;
1241;100;;um hospital de 220 leitos ; custa;10 % de o que a empresa recolhe para o INSS ;
1242;100;;um hospital de 220 leitos ; custa;em média ;
1243;100;;um hospital de 220 leitos ; custa;em média , 10 % de o que a empresa recolhe para o INSS ;
1244;101;;;;;
